[2026-04-23T18:47:06.254Z] GET https://blostrupmoen.no/forstehjelpskurs-bygg-anlegg/ → pending (?ms, ?B)
[2026-04-23T18:47:20.362Z] POST https://www.google.com/rmkt/collect/868030638/?random=1776970040356&cv=11&fst=1776970040356&fmt=8&bg=ffffff&guid=ON&async=1&en=gtag.config&gtm=45be64m0v895332183z879702262za20gzb79702262zd79702262xec&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115616986~115938466~115938468~117266400~118167058&u_w=1280&u_h=720&url=https%3A%2F%2Fblostrupmoen.no%2Fforstehjelpskurs-industri%2F&rcb=14&frm=0&tiba=Innhold%20industri%20%E2%80%93%20BLOSTRUPMOEN&hn=www.googleadservices.com&npa=0&pscdl=noapi&auid=2066263188.1776970029&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=15.6.0&uaw=0&data=event%3Dgtag.config&gcp=5 → 200 (23ms, ?B)
[2026-04-23T18:47:20.362Z] POST https://www.google.com/ccm/collect?rcb=14&frm=0&en=page_view&dl=https%3A%2F%2Fblostrupmoen.no%2Fforstehjelpskurs-industri%2F&scrsrc=www.googletagmanager.com&rnd=1883577357.1776970040&dt=Innhold%20industri%20%E2%80%93%20BLOSTRUPMOEN&auid=2066263188.1776970029&navt=n&npa=0&gtm=45be64m0v895332183z879702262za20gzb79702262zd79702262xec&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115616986~115938466~115938468~117266400~118167058&apve=1&apvf=f&apvc=0&tids=AW-868030638&tid=AW-868030638&tft=1776970040359&tfd=1112 → 200 (23ms, ?B)
[2026-04-23T18:47:20.386Z] POST https://www.google-analytics.com/j/collect?v=1&_v=j102&a=215890665&t=pageview&_s=1&dl=https%3A%2F%2Fblostrupmoen.no%2Fforstehjelpskurs-industri%2F&ul=en-us&dt=Innhold%20industri%20%E2%80%93%20BLOSTRUPMOEN&sr=1280x720&vp=1280x720&_u=QACAAEABAAAAACAAI~&jid=&gjid=&cid=811081800.1776970029&tid=UA-124268085-1&_gid=570888840.1776970029&_slc=1&gtm=45He64m0n81THDKV5Dv79702262za200zd79702262&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115938466~115938469~117266400~118167060&z=1454728991 → 200 (24ms, 3B)
[2026-04-23T18:47:20.391Z] GET https://connect.facebook.net/signals/config/852914348796463?v=2.9.303&r=stable&domain=blostrupmoen.no&hme=97937018cefade17726f0472876fc101316b2ce9008a35a6a5a7977d7436151a&ex_m=104%2C205%2C154%2C22%2C72%2C73%2C145%2C68%2C67%2C11%2C162%2C90%2C16%2C138%2C127%2C39%2C75%2C78%2C134%2C159%2C164%2C8%2C4%2C5%2C7%2C6%2C3%2C91%2C101%2C165%2C170%2C219%2C62%2C186%2C187%2C55%2C276%2C30%2C74%2C231%2C230%2C229%2C23%2C33%2C103%2C61%2C10%2C63%2C97%2C98%2C99%2C105%2C130%2C31%2C29%2C132%2C133%2C129%2C128%2C155%2C76%2C158%2C156%2C157%2C50%2C60%2C123%2C15%2C161%2C45%2C263%2C264%2C262%2C26%2C27%2C28%2C48%2C146%2C77%2C112%2C18%2C20%2C44%2C40%2C42%2C41%2C83%2C92%2C96%2C110%2C144%2C147%2C46%2C111%2C24%2C21%2C119%2C69%2C36%2C149%2C148%2C150%2C141%2C139%2C25%2C35%2C59%2C109%2C160%2C70%2C17%2C152%2C114%2C81%2C66%2C19%2C85%2C86%2C116%2C84%2C136%2C135%2C34%2C278%2C293%2C212%2C201%2C202%2C200%2C296%2C288%2C52%2C213%2C107%2C131%2C80%2C121%2C54%2C47%2C49%2C113%2C120%2C126%2C58%2C64%2C151%2C115%2C37%2C32%2C53%2C56%2C100%2C163%2C1%2C124%2C14%2C122%2C12%2C2%2C57%2C93%2C65%2C118%2C89%2C88%2C166%2C167%2C94%2C95%2C9%2C125%2C102%2C51%2C142%2C87%2C79%2C71%2C117%2C106%2C43%2C143%2C0%2C82%2C137%2C140%2C153%2C38%2C108%2C13%2C168 → 200 (?ms, 91569B)
[2026-04-23T18:47:20.397Z] GET https://www.google.com/pagead/1p-user-list/868030638/?random=1776970040356&cv=11&fst=1776967200000&bg=ffffff&guid=ON&async=1&en=gtag.config&gtm=45be64m0v895332183z879702262za20gzb79702262zd79702262xec&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115616986~115938466~115938468~117266400~118167058&u_w=1280&u_h=720&url=https%3A%2F%2Fblostrupmoen.no%2Fforstehjelpskurs-industri%2F&rcb=14&frm=0&tiba=Innhold%20industri%20%E2%80%93%20BLOSTRUPMOEN&hn=www.googleadservices.com&npa=0&pscdl=noapi&auid=2066263188.1776970029&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=15.6.0&uaw=0&data=event%3Dgtag.config&rfmt=3&fmt=3&is_vtc=1&cid=CAQS4gEABaugfbeLneuFc66_JS18ez1MBUecDkWCdUrIJ5RXYjzP0GqQKaAEksZJBdit4e84P26wtKLKt70tcmTPQZ_Clv2x0c_iLtYT9zfyhostI9CRCvAFY8cyQMJllo2-r3R95uX7E1JCLnTyanYNJLVILzRFfK9pkS8Kgug2d1oTckJjEfn5V6j7RF6RiZsxi7b73jyaezBgtEONdCKI8dff-F9n_xRvda5aV3AaKH1SmSMkrgYSiAdnBFKvI14SAAZVJy3zjiuyDYPrR7AOFPoTPiIp2QGq7kl-SHBH5x2CXI9o&random=535217570&rmt_tld=0&ipr=y → 200 (34ms, 42B)
[2026-04-23T18:47:20.410Z] POST https://analytics.google.com/g/collect?v=2&tid=G-MDE69R5SZY&gtm=45je64m0v874454037z879702262za20gzb79702262zd79702262&_p=1776970040319&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=EAAAAGQ&are=1&cid=811081800.1776970029&frm=0&ir=1&pscdl=noapi&rcb=10&sr=1280x720&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=15.6.0&uaw=0&ul=en-us&tag_exp=0~115938466~115938469~117266401~117384405~117512542~118167058&sid=1776970028&sct=1&seg=1&dl=https%3A%2F%2Fblostrupmoen.no%2Fforstehjelpskurs-industri%2F&dt=Innhold%20industri%20%E2%80%93%20BLOSTRUPMOEN&_s=1&tfd=1160 → 204 (22ms, ?B)
[2026-04-23T18:47:20.462Z] GET https://blostrupmoen.no/e-laering/ → pending (?ms, ?B)
[2026-04-23T18:47:20.602Z] GET https://challenges.cloudflare.com/turnstile/v0/api.js?onload=turnstileLoad → 302 (45ms, ?B)
[2026-04-23T18:47:20.647Z] GET https://challenges.cloudflare.com/turnstile/v0/b/0b8fb825cb67/api.js → 200 (17ms, ?B)
[2026-04-23T18:47:20.668Z] GET https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/8c8mm/0x4AAAAAAAbaszMygKLnGbeo/auto/fbE/new/normal?lang=auto → 200 (20ms, 248508B)
[2026-04-23T18:47:20.733Z] GET https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/cmg/1 → 200 (3ms, 86B)
[2026-04-23T18:47:20.735Z] GET https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/smfs3/0x4AAAAAAAbaszMygKLnGbeo/auto/fbE/new/normal?lang=auto → 200 (20ms, 238447B)
[2026-04-23T18:47:20.740Z] GET blob:https://challenges.cloudflare.com/63cdd4ae-faba-4370-b6c1-ebf9d2aab2e5 → pending (?ms, ?B)
[2026-04-23T18:47:20.757Z] GET https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/cmg/1 → 200 (8ms, 86B)
[2026-04-23T18:47:20.769Z] GET blob:https://challenges.cloudflare.com/2b3619d9-efa5-4abe-9255-d8c4f7e3fe25 → pending (?ms, ?B)
[2026-04-23T18:47:20.870Z] POST https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/flow/ov1/13956712:1776968956:FWz8YBZ_uRn7CTcFN5D4ARiKTSaCsHUmVQPDQlspuK0/9f0f09425b851fdb/kqsVUvWWyj8IRznwLSIa4bMnC7AVyyFPX_ePOVmRZ9w-1776970040-1.2.1.1-a4VneoYylj8oei5p3d7f3IiH2UTiLJkiJTkm1Pngi2yEikWQhH_w4vvgIXTzMe8f → 200 (95ms, 369852B)
[2026-04-23T18:47:20.892Z] POST https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/flow/ov1/13956712:1776968956:FWz8YBZ_uRn7CTcFN5D4ARiKTSaCsHUmVQPDQlspuK0/9f0f0942cc921fdb/8s1qK2tkNmG.Z2HWD4q6C6lhxppYMW2mPHlm4Ey9ZzI-1776970040-1.2.1.1-apnYlzGNk3oEs.XHxxtmP6UEFgakSYJPnyTcB8KuPKfvlmFF1a8Ftwm9boc3Ng5W → 200 (83ms, 369740B)
[2026-04-23T18:47:21.001Z] GET blob:https://challenges.cloudflare.com/a4c30deb-0195-4c69-ab14-1d81232eea8e → 200 (153ms, 80B)
[2026-04-23T18:47:21.138Z] GET blob:https://challenges.cloudflare.com/6d0ac9c9-a9b2-44cd-832c-a9ed9f6dafe1 → 200 (17ms, 80B)
[2026-04-23T18:47:21.307Z] GET blob:https://challenges.cloudflare.com/a4c30deb-0195-4c69-ab14-1d81232eea8e → 200 (3ms, 80B)
[2026-04-23T18:47:21.328Z] GET https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/pat/9f0f0942cc921fdb/1776970040929/35bfbfb12e6f6323db02c100426b5b1011fd1a924af118c717ebb4a52103065c/Hv_dzS1XfmNBmUM → 401 (16ms, 1B)
[2026-04-23T18:47:21.344Z] GET https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/d/9f0f09425b851fdb/1776970040911/BmiFCvmoKgMTaWV → 200 (9ms, 399B)
[2026-04-23T18:47:21.371Z] GET https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/pat/9f0f09425b851fdb/1776970040911/35e55bacf7b86b5c1217e62a163d90900a090f73b114031b5900896b5dff12f4/DrCxRNcPE1iJ8K7 → 401 (16ms, 1B)
[2026-04-23T18:47:21.488Z] GET https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/d/9f0f0942cc921fdb/1776970040929/Avib2naAhVMU-U1 → 200 (8ms, 968B)
[2026-04-23T18:47:21.548Z] GET blob:https://challenges.cloudflare.com/6d0ac9c9-a9b2-44cd-832c-a9ed9f6dafe1 → 200 (72ms, 80B)
[2026-04-23T18:47:21.743Z] POST https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/flow/ov1/13956712:1776968956:FWz8YBZ_uRn7CTcFN5D4ARiKTSaCsHUmVQPDQlspuK0/9f0f09425b851fdb/kqsVUvWWyj8IRznwLSIa4bMnC7AVyyFPX_ePOVmRZ9w-1776970040-1.2.1.1-a4VneoYylj8oei5p3d7f3IiH2UTiLJkiJTkm1Pngi2yEikWQhH_w4vvgIXTzMe8f → 200 (76ms, 2248B)
[2026-04-23T18:47:22.087Z] POST https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/flow/ov1/13956712:1776968956:FWz8YBZ_uRn7CTcFN5D4ARiKTSaCsHUmVQPDQlspuK0/9f0f0942cc921fdb/8s1qK2tkNmG.Z2HWD4q6C6lhxppYMW2mPHlm4Ey9ZzI-1776970040-1.2.1.1-apnYlzGNk3oEs.XHxxtmP6UEFgakSYJPnyTcB8KuPKfvlmFF1a8Ftwm9boc3Ng5W → pending (?ms, ?B)
[2026-04-23T18:47:22.099Z] POST https://analytics.google.com/g/collect?v=2&tid=G-MDE69R5SZY&gtm=45je64m0v874454037za20gzb79702262zd79702262&_p=1776970040319&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=EEAAAGQ&ae=a&are=1&cid=811081800.1776970029&frm=0&ir=1&pscdl=noapi&rcb=10&sr=1280x720&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=15.6.0&uaw=0&ul=en-us&_s=2&tag_exp=0~115938466~115938469~117266401~117384405~117512542~118167058&sid=1776970028&sct=1&seg=1&dl=https%3A%2F%2Fblostrupmoen.no%2Fforstehjelpskurs-industri%2F&dt=Innhold%20industri%20%E2%80%93%20BLOSTRUPMOEN&en=scroll&epn.percent_scrolled=90&_et=29&tfd=2850 → pending (?ms, ?B)
[2026-04-23T18:47:22.100Z] POST https://analytics.google.com/g/collect?v=2&tid=G-MDE69R5SZY&gtm=45je64m0v874454037za20gzb79702262zd79702262&_p=1776970040319&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=EAAAAGQ&are=1&cid=811081800.1776970029&frm=0&ir=1&pscdl=noapi&rcb=10&sr=1280x720&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=15.6.0&uaw=0&ul=en-us&_s=3&tag_exp=0~115938466~115938469~117266401~117384405~117512542~118167058&sid=1776970028&sct=1&seg=1&dl=https%3A%2F%2Fblostrupmoen.no%2Fforstehjelpskurs-industri%2F&dt=Innhold%20industri%20%E2%80%93%20BLOSTRUPMOEN&en=user_engagement&_et=1689&tfd=2850 → pending (?ms, ?B)
[2026-04-23T18:47:22.101Z] GET https://blostrupmoen.no/wp-content/plugins/kadence-blocks/dist/style-blocks-header.css?ver=3.6.6 → 200 (?ms, 12098B)
[2026-04-23T18:47:22.101Z] GET https://blostrupmoen.no/wp-content/plugins/kadence-blocks/dist/style-blocks-identity.css?ver=3.6.6 → 200 (?ms, 2418B)
[2026-04-23T18:47:22.101Z] GET https://blostrupmoen.no/wp-content/plugins/kadence-blocks/dist/style-blocks-navigation.css?ver=3.6.6 → 200 (?ms, 106547B)
[2026-04-23T18:47:22.101Z] GET https://blostrupmoen.no/wp-content/plugins/kadence-blocks/dist/style-blocks-rowlayout.css?ver=3.6.6 → 200 (?ms, 10200B)
[2026-04-23T18:47:22.102Z] GET https://blostrupmoen.no/wp-content/plugins/kadence-blocks/dist/style-blocks-column.css?ver=3.6.6 → 200 (?ms, 1477B)
[2026-04-23T18:47:22.102Z] GET https://blostrupmoen.no/wp-content/plugins/kadence-blocks/dist/style-blocks-advancedbtn.css?ver=3.6.6 → 200 (?ms, 2974B)
[2026-04-23T18:47:22.102Z] GET https://blostrupmoen.no/wp-includes/css/dist/block-library/style.min.css?ver=6.9.4 → 200 (?ms, 119358B)
[2026-04-23T18:47:22.102Z] GET https://blostrupmoen.no/wp-content/plugins/complianz-gdpr-premium/assets/css/cookieblocker.min.css?ver=1773309979 → 200 (?ms, 2782B)
[2026-04-23T18:47:22.102Z] GET https://blostrupmoen.no/wp-content/themes/kadence/assets/css/global.min.css?ver=1.4.1 → 200 (?ms, 27815B)
[2026-04-23T18:47:22.102Z] GET https://blostrupmoen.no/wp-content/themes/kadence/assets/css/content.min.css?ver=1.4.1 → 200 (?ms, 34362B)
[2026-04-23T18:47:22.102Z] GET https://blostrupmoen.no/wp-content/themes/kadence/assets/css/footer.min.css?ver=1.4.1 → 200 (1ms, 19929B)
[2026-04-23T18:47:22.103Z] GET https://blostrupmoen.no/wp-content/plugins/kadence-blocks/dist/style-blocks-infobox.css?ver=3.6.6 → pending (?ms, ?B)
[2026-04-23T18:47:22.103Z] GET https://blostrupmoen.no/wp-content/plugins/kadence-blocks/dist/style-blocks-iconlist.css?ver=3.6.6 → 200 (?ms, 3593B)
[2026-04-23T18:47:22.103Z] GET https://blostrupmoen.no/wp-content/plugins/kadence-blocks/dist/style-blocks-image.css?ver=3.6.6 → 200 (?ms, 4610B)
[2026-04-23T18:47:22.103Z] GET https://blostrupmoen.no/wp-content/themes/kadence/assets/css/tribe-events.min.css?ver=1.4.1 → 200 (?ms, 14312B)
[2026-04-23T18:47:22.256Z] GET https://fonts.googleapis.com/css?family=Roboto:regular,700,600,500%7COpen%20Sans:regular%7CInter:600&display=swap → 200 (1ms, 31472B)
[2026-04-23T18:47:22.257Z] GET https://blostrupmoen.no/wp-content/uploads/2025/04/cropped-hjerte-1-300x214.png → 200 (?ms, 9987B)
[2026-04-23T18:47:22.258Z] GET https://w228278-www.website.cfh4nlntd.service.one/wp-content/uploads/2025/09/wp-content_uploads_2017_06_Miljfyrtarn-ensfarget-hvit.png → 200 (?ms, 2495B)
[2026-04-23T18:47:22.258Z] GET https://blostrupmoen.no/wp-content/uploads/2025/03/E-laering-nettkurs.jpg → 200 (179ms, ?B)
[2026-04-23T18:47:22.415Z] GET https://s.w.org/images/core/emoji/16.0.1/svg/1f4de.svg → 200 (1ms, 391B)
[2026-04-23T18:47:22.416Z] GET https://s.w.org/images/core/emoji/16.0.1/svg/1f4e7.svg → 200 (?ms, 1128B)
[2026-04-23T18:47:22.416Z] GET https://s.w.org/images/core/emoji/16.0.1/svg/1f4cd.svg → 200 (1ms, 277B)
[2026-04-23T18:47:22.417Z] GET https://blostrupmoen.no/wp-content/plugins/kadence-blocks/includes/assets/js/kb-header-block.min.js?ver=3.6.6 → 200 (?ms, 13746B)
[2026-04-23T18:47:22.417Z] GET https://blostrupmoen.no/wp-content/plugins/kadence-blocks/includes/assets/js/kb-navigation-block.min.js?ver=3.6.6 → 200 (?ms, 7929B)
[2026-04-23T18:47:22.417Z] GET https://blostrupmoen.no/wp-content/plugins/kadence-blocks/includes/assets/js/kb-off-canvas-trigger.min.js?ver=3.6.6 → 200 (?ms, 2071B)
[2026-04-23T18:47:22.417Z] GET https://blostrupmoen.no/wp-content/plugins/the-events-calendar/common/build/js/user-agent.js?ver=da75d0bdea6dde3898df → 200 (1ms, 291B)
[2026-04-23T18:47:22.418Z] GET https://blostrupmoen.no/wp-content/themes/kadence/assets/js/navigation.min.js?ver=1.4.1 → 200 (?ms, 20964B)
[2026-04-23T18:47:22.418Z] GET https://blostrupmoen.no/wp-content/plugins/complianz-gdpr-premium/cookiebanner/js/complianz.min.js?ver=1773309978 → 200 (?ms, 41998B)
[2026-04-23T18:47:22.436Z] GET https://fonts.gstatic.com/s/inter/v20/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuGKYAZ9hiJ-Ek-_EeA.woff2 → 200 (?ms, ?B)
[2026-04-23T18:47:22.436Z] GET https://fonts.gstatic.com/s/roboto/v51/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMaxKUBHMdazTgWw.woff2 → 200 (?ms, ?B)
[2026-04-23T18:47:22.436Z] GET https://fonts.gstatic.com/s/roboto/v51/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3yUBHMdazQ.woff2 → 200 (?ms, ?B)
[2026-04-23T18:47:22.437Z] GET https://w228278-www.website.cfh4nlntd.service.one/wp-content/uploads/2025/03/Forsidebilde-Blostrupmoen-Norge-AS.jpg → 200 (?ms, 63055B)
[2026-04-23T18:47:22.437Z] GET https://blostrupmoen.no/wp-content/uploads/2025/04/Blostrupmoen-Logo-Hvit-300x101.png → 200 (?ms, 6025B)
[2026-04-23T18:47:22.437Z] GET https://blostrupmoen.no/wp-content/uploads/2025/10/logoer-til-nettsidens-footer-300x167.png → 200 (?ms, 10554B)
[2026-04-23T18:47:22.450Z] GET https://www.googletagmanager.com/gtm.js?id=GTM-THDKV5D → 200 (?ms, 459120B)
[2026-04-23T18:47:22.455Z] GET https://blostrupmoen.no/wp-content/uploads/complianz/css/banner-1-optin.css?v=9884 → 200 (?ms, 15939B)
[2026-04-23T18:47:22.458Z] GET https://blostrupmoen.no/wp-includes/js/wp-emoji-release.min.js?ver=6.9.4 → 200 (?ms, 22762B)
[2026-04-23T18:47:22.463Z] GET https://s.w.org/images/core/emoji/17.0.2/svg/1f447.svg → 200 (?ms, 558B)
[2026-04-23T18:47:22.470Z] GET https://www.googletagmanager.com/gtag/js?id=AW-868030638&cx=c&gtm=4e64m0 → 200 (?ms, 392086B)
[2026-04-23T18:47:22.470Z] GET https://www.googletagmanager.com/gtag/js?id=G-MDE69R5SZY&cx=c&gtm=4e64m0 → 200 (?ms, 550166B)
[2026-04-23T18:47:22.471Z] GET https://www.google-analytics.com/analytics.js → 200 (?ms, 52310B)
[2026-04-23T18:47:22.471Z] GET https://connect.facebook.net/en_US/fbevents.js → 200 (?ms, 374707B)
[2026-04-23T18:47:22.471Z] POST https://www.google.com/ccm/collect?rcb=3&frm=0&ae=g&en=page_view&dl=https%3A%2F%2Fblostrupmoen.no%2Fe-laering%2F&scrsrc=www.googletagmanager.com&rnd=1938035550.1776970042&dt=Innhold%20e-l%C3%A6ring%20%E2%80%93%20BLOSTRUPMOEN&auid=2066263188.1776970029&navt=n&npa=0&ep.ads_data_redaction=0&gtm=45He64m0v79702262za200zd79702262xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115938466~115938468~117266401~118167058&apve=1&apvf=f&apvc=1&tft=1776970042469&tfd=2007 → 200 (24ms, ?B)
[2026-04-23T18:47:22.475Z] GET https://googleads.g.doubleclick.net/pagead/viewthroughconversion/868030638/?random=1776970042472&cv=11&fst=1776970042472&bg=ffffff&guid=ON&async=1&en=gtag.config&gtm=45be64m0v895332183z879702262za20gzb79702262zd79702262xec&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115938466~115938469~117266400&u_w=1280&u_h=720&url=https%3A%2F%2Fblostrupmoen.no%2Fe-laering%2F&rcb=8&frm=0&tiba=Innhold%20e-l%C3%A6ring%20%E2%80%93%20BLOSTRUPMOEN&hn=www.googleadservices.com&npa=0&pscdl=noapi&auid=2066263188.1776970029&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=15.6.0&uaw=0&data=event%3Dgtag.config&rfmt=3&fmt=4 → 200 (45ms, 4179B)
[2026-04-23T18:47:22.475Z] POST https://www.google.com/rmkt/collect/868030638/?random=1776970042472&cv=11&fst=1776970042472&fmt=8&bg=ffffff&guid=ON&async=1&en=gtag.config&gtm=45be64m0v895332183z879702262za20gzb79702262zd79702262xec&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115938466~115938469~117266400&u_w=1280&u_h=720&url=https%3A%2F%2Fblostrupmoen.no%2Fe-laering%2F&rcb=8&frm=0&tiba=Innhold%20e-l%C3%A6ring%20%E2%80%93%20BLOSTRUPMOEN&hn=www.googleadservices.com&npa=0&pscdl=noapi&auid=2066263188.1776970029&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=macOS&uapv=15.6.0&uaw=0&data=event%3Dgtag.config&gcp=5 → 200 (26ms, ?B)
[2026-04-23T18:47:22.475Z] POST https://www.google.com/ccm/collect?rcb=8&frm=0&en=page_view&dl=https%3A%2F%2Fblostrupmoen.no%2Fe-laering%2F&scrsrc=www.googletagmanager.com&rnd=1938035550.1776970042&dt=Innhold%20e-l%C3%A6ring%20%E2%80%93%20BLOSTRUPMOEN&auid=2066263188.1776970029&navt=n&npa=0&gtm=45be64m0v895332183z879702262za20gzb79702262zd79702262xec&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115938466~115938469~117266400&apve=1&apvf=f&apvc=0&tids=AW-868030638&tid=AW-868030638&tft=1776970042475&tfd=2013 → 200 (38ms, ?B)
[2026-04-23T18:47:22.491Z] POST https://www.google-analytics.com/j/collect?v=1&_v=j102&a=1544792148&t=pageview&_s=1&dl=https%3A%2F%2Fblostrupmoen.no%2Fe-laering%2F&ul=en-us&dt=Innhold%20e-l%C3%A6ring%20%E2%80%93%20BLOSTRUPMOEN&sr=1280x720&vp=1280x720&_u=QACAAEABAAAAACAAI~&jid=&gjid=&cid=811081800.1776970029&tid=UA-124268085-1&_gid=570888840.1776970029&_slc=1&gtm=45He64m0n81THDKV5Dv79702262za200zd79702262&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115938466~115938468~117266401~118167058&z=1903423592 → 200 (29ms, 3B)
[2026-04-23T18:47:22.493Z] GET https://connect.facebook.net/signals/config/852914348796463?v=2.9.303&r=stable&domain=blostrupmoen.no&hme=97937018cefade17726f0472876fc101316b2ce9008a35a6a5a7977d7436151a&ex_m=104%2C205%2C154%2C22%2C72%2C73%2C145%2C68%2C67%2C11%2C162%2C90%2C16%2C138%2C127%2C39%2C75%2C78%2C134%2C159%2C164%2C8%2C4%2C5%2C7%2C6%2C3%2C91%2C101%2C165%2C170%2C219%2C62%2C186%2C187%2C55%2C276%2C30%2C74%2C231%2C230%2C229%2C23%2C33%2C103%2C61%2C10%2C63%2C97%2C98%2C99%2C105%2C130%2C31%2C29%2C132%2C133%2C129%2C128%2C155%2C76%2C158%2C156%2C157%2C50%2C60%2C123%2C15%2C161%2C45%2C263%2C264%2C262%2C26%2C27%2C28%2C48%2C146%2C77%2C112%2C18%2C20%2C44%2C40%2C42%2C41%2C83%2C92%2C96%2C110%2C144%2C147%2C46%2C111%2C24%2C21%2C119%2C69%2C36%2C149%2C148%2C150%2C141%2C139%2C25%2C35%2C59%2C109%2C160%2C70%2C17%2C152%2C114%2C81%2C66%2C19%2C85%2C86%2C116%2C84%2C136%2C135%2C34%2C278%2C293%2C212%2C201%2C202%2C200%2C296%2C288%2C52%2C213%2C107%2C131%2C80%2C121%2C54%2C47%2C49%2C113%2C120%2C126%2C58%2C64%2C151%2C115%2C37%2C32%2C53%2C56%2C100%2C163%2C1%2C124%2C14%2C122%2C12%2C2%2C57%2C93%2C65%2C118%2C89%2C88%2C166%2C167%2C94%2C95%2C9%2C125%2C102%2C51%2C142%2C87%2C79%2C71%2C117%2C106%2C43%2C143%2C0%2C82%2C137%2C140%2C153%2C38%2C108%2C13%2C168 → 200 (?ms, 91569B)
[2026-04-23T18:47:22.506Z] POST https://analytics.google.com/g/collect?v=2&tid=G-MDE69R5SZY&gtm=45je64m0v874454037z879702262za20gzb79702262zd79702262&_p=1776970042449&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=EAAAAGQ&are=1&cid=811081800.1776970029&frm=0&ir=1&pscdl=noapi&rcb=16&sr=1280x720&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=15.6.0&uaw=0&ul=en-us&gaf=2&tag_exp=0~115938466~115938468~117266400~117512542&sid=1776970028&sct=1&seg=1&dl=https%3A%2F%2Fblostrupmoen.no%2Fe-laering%2F&dt=Innhold%20e-l%C3%A6ring%20%E2%80%93%20BLOSTRUPMOEN&_s=1&tfd=2043 → 204 (21ms, ?B)
